Keyword	Position	Review text	Reviewed at	Owner's answer	Profile name	Profile URL	Profile image URL	Rating	Reviews count	Photos count	Is local guide?
Masjid Salman ITB	901	Salah satu mesjid fav di Bandung bersih, hangat, 'hidup', nyaman	2021-11-08 02:06:42 +00:00		salman bageur	https://www.google.com/maps/contrib/116991882540402924883?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GizytivV_nOiR9rZq98aGNK8WEK520Q6-DOgL-tUjA=s40-c-c0x00000000-cc-rp-mo-br100	5	2	3	No
Masjid Salman ITB	902	suka sekali di.masjid ini ... tempat yg hijau royo2, bikin adem 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩	2021-11-03 02:06:42 +00:00		Iyut Hari	https://www.google.com/maps/contrib/107132973554600937937?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegQIARA6	https://lh3.googleusercontent.com/a-/AOh14GhXp8iNMmnMD67yqBe29h0IiX8MQccAENtllfXRmxA=s40-c-c0x00000000-cc-rp-mo-br100	5	9	0	No
Masjid Salman ITB	903	"(Translated by Google) There are lots of snacks for students, especially ITB, although not as busy as the last time I was here before the pandemic, maybe because there were too few students who entered
(Original)
Banyak makanan jajanan mahasiswa khusus nya ITB walaupun ga seramai terakhir kali saya kesini saat sebelum pandemi, mungkin karena mahasiswa yang masuk jga sedikit"	2021-10-10 02:06:42 +00:00		Muhammad AlfaRizqi	https://www.google.com/maps/contrib/100249585018454631869?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegQIARBG	https://lh3.googleusercontent.com/a-/AOh14Ggjm6ADc6Xd-JEMmyoEs9QUht4LzezbGPbN66c9xw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	27	7	Yes
Masjid Salman ITB	904	Luas halamannya cocok untuk jumatan di masa pandemi	2021-11-07 02:06:42 +00:00		Maryo Malole	https://www.google.com/maps/contrib/112015412051860243437?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegQIARBS	https://lh3.googleusercontent.com/a-/AOh14GiBWbiwCe0KEiSwtMLVrjS7G65gv6uRdIIbFlGH3g=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	29	5	Yes
Masjid Salman ITB	905	Bener2 adem luar dalem	2021-11-03 02:06:42 +00:00		Dimmas Supriyadi	https://www.google.com/maps/contrib/105778425039078538893?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegQIARBe	https://lh3.googleusercontent.com/a-/AOh14Ggw6WNPf4v1ROA2uWXyAh6tm9pn1Z9kN32PsHM=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	222	62	Yes
Masjid Salman ITB	906	Tempat ibadah yang nyaman kalau ke Bandung.. bertempat dilingkungan kampus ITB..	2021-11-07 02:06:42 +00:00		DRS. H. SYAFRUDDIN, M.SI.	https://www.google.com/maps/contrib/116946851944178771958?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegQIARBq	https://lh3.googleusercontent.com/a-/AOh14GjT9sGkYVdfJ6d56-I2e3Q2GVUQC91s6vzmH4CUow=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	12	0	Yes
Masjid Salman ITB	907	"(Translated by Google) A very comfortable place of worship with a beautiful atmosphere, for those who feel that they have lost anything here, try looking at the window for lost items.
(Original)
Tempat ibadah yg nyaman banget dengan suasana yg asri, bagi yg merasa pernah kehilangan barang apapun disini, coba liat etalase barang hilang ya"	2021-10-10 02:06:42 +00:00		Edi Kurniawan	https://www.google.com/maps/contrib/101177347503338389360?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegQIARB2	https://lh3.googleusercontent.com/a-/AOh14GiDw0e28xYUF83fQN4WROVoq3NRdmg9GGywtLUxIg=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	296	120	Yes
Masjid Salman ITB	908	"(Translated by Google) One of the mosques that became an icon of the city of Bandung,
A little history of this mosque
ITB Salman Mosque began to be used in 1972 ago. Initially, the construction of a mosque within the university complex was opposed, because it was feared that it would create jealousy from other groups. However, after receiving the support of a number of lecturers, including Christians and Dutch citizens, the mosque was able to stand with the blessing of President Ir. Soekarno.
This mosque has also been a witness to the student movement. In 1978 ITB was occupied by the army because it refused to re-elect Suharto as president. The Salman Mosque area was also one that was controlled by the military at that time.
------------
It's quiet now, the students are on holiday, the road is too late at night on the block,
remember, always bring a mask here.
(Original)
Salah satu mesjid yang menjadi ikon kota bandung,
Sedikit sejarah mesjid ini
Masjid Salman ITB mulai digunakan pada 1972 silam. Mulanya, pembangunan masjid di dalam kompleks universitas sempat ditentang, karena dikhawatirkan menimbulkan iri dari kelompok lain. Namun setelah mendapat dukungan dari sejumlah dosen, termasuk yang beragama Kristen dan berkewarganegaraan Belanda, masjid bisa berdiri dengan restu Presiden Ir. Soekarno.
Masjid ini juga pernah jadi saksi gerakan mahasiwa. Pada 1978 ITB sempat diduduki tentara karena menolak terpilihnya kembali Soeharto sebagai presiden. Area Masjid Salman juga termasuk salah satu yang dikuasai militer kala itu.
------------
sekarang sepi sih,  mahasiswanya pada libur, jalannya juga klo malem di blok,
ingat ya kalau kesini selalu bawa masker."	2020-11-10 02:06:42 +00:00		paolo maldini	https://www.google.com/maps/contrib/111253968923356318686?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegUIARCCAQ	https://lh3.googleusercontent.com/a/AATXAJzhEJb1IQDxggFCcOwf0jMoOKjDC8PBv1h1W3dk=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	71	109	Yes
Masjid Salman ITB	909	Rumah Allah yang terletak di lingkungan ITB jl. Ganesha	2021-10-27 02:06:42 +00:00		Batu Prasasti	https://www.google.com/maps/contrib/110971454149298205339?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegUIARCUAQ	https://lh3.googleusercontent.com/a-/AOh14Ghm_ts9JurzOf2S8Ey6r_8jvRNbUFCRbBpSiW_p1HM=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	83	23	Yes
Masjid Salman ITB	910	Selain tempat ibadah, masjid ini jadi iconnya ITB, masjidnya juga cukup luas untuk ribuan mahasiswa.	2021-10-20 02:06:42 +00:00		Edvin Ramadhan (Kae Vinn)	https://www.google.com/maps/contrib/114857855762390218922?hl=en-KE&sa=X&ved=2ahUKEwigp7nq2oz0AhX4B2MBHaj4CwUQvvQBegUIARCgAQ	https://lh3.googleusercontent.com/a-/AOh14GjjeFuV0DY4cTK-QERRsa7MQMTFVlHThLeG04Wkyg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	92	31	Yes
Masjid Salman ITB	911	Dulu akad nikah di mesjid ini, back to 2004😁😁	2021-11-03 02:06:39 +00:00		iska sya	https://www.google.com/maps/contrib/111940158672889331939?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegQIARAu	https://lh3.googleusercontent.com/a/AATXAJwPKauCkAobb0fw4W6x_8BW4xLVcjzr6R1nXalqDeM=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	39	82	Yes
Masjid Salman ITB	912	"(Translated by Google) A comfortable place for prayer. The inside is spacious and cool which makes us feel at home for a long time here. The ablution area and toilet are clean. There is a shoe/slipper storage area with a bench nearby, making it easy to put on shoes.
(Original)
Tempat yang nyaman buat sholat. Dalamnya luas dan sejuk yang bikin kita betah lama-lama di sini. Tempat wudhu dan toiletnya bersih. Tersedia tempat penitipan sepatu/sandal yang dilengkapi bangku di dekatnya, memudahkan pakai sepatu."	2021-09-10 02:06:39 +00:00		Fahrudin	https://www.google.com/maps/contrib/108423592038640772686?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegQIARA6	https://lh3.googleusercontent.com/a-/AOh14GhIPSVq9tcgMxxKAaVgyaFAaOUeaPjbXAzdApqg1kY=s40-c-c0x00000000-cc-rp-mo-ba6-br100	5	495	2872	Yes
Masjid Salman ITB	913	"(Translated by Google) Very pleasant, clean and orderly, hopefully salman will also be a place to add religious knowledge. . .
(Original)
Sangat menyenangkan,bersih dan tertib,moga salman juga jadi tempat penambah ilmu agama . . ."	2021-10-20 02:06:39 +00:00		Bosech Az	https://www.google.com/maps/contrib/103020669525617470861?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegQIARBI	https://lh3.googleusercontent.com/a/AATXAJwjaZPVtkxMdKkyIGLsnJFnsWqnFlu_YvcbXqQW=s40-c-c0x00000000-cc-rp-mo-br100	4	5	0	No
Masjid Salman ITB	914	Mantap tempat service amanah harga bisa nego tergantung kerusakan pada HP/Laptop	2021-10-27 02:06:39 +00:00		Sandy Agustian	https://www.google.com/maps/contrib/103705034443138846256?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegQIARBV	https://lh3.googleusercontent.com/a-/AOh14GipB7BViKarRS4sI8Dx17KvdU9pNPsG1K6Y9uWaLQ=s40-c-c0x00000000-cc-rp-mo-br100	5	2	7	No
Masjid Salman ITB	915	"(Translated by Google) Placing Duha in this mosque. Clean, comfortable and cool. The location is right in front of the ITB campus
(Original)
Menyempatkan Dhuha d masjid ini. Bersih, nyaman dan sejuk. Lokasi persis depan kampus ITB"	2021-10-10 02:06:39 +00:00		mutia farida	https://www.google.com/maps/contrib/108618511027085840709?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegQIARBh	https://lh3.googleusercontent.com/a/AATXAJzx-v91x4ItmhGX7wPQm-nQcNyirVMReLFXee_V=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	137	4	Yes
Masjid Salman ITB	916	"(Translated by Google) beautiful place, clean spacious mosque, clean toilets
(Original)
tempat yang asri,bersih masjid yang luas,toilet yang terjaga bersih"	2021-11-05 02:06:39 +00:00		Enur Kurniawati	https://www.google.com/maps/contrib/116132662184011752162?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegQIARBt	https://lh3.googleusercontent.com/a-/AOh14GjL5S3q6ISEsHqokg3E2qk0t7hZja6BKf2OV5eyUg=s40-c-c0x00000000-cc-rp-mo-br100	5	8	1	No
Masjid Salman ITB	917	"(Translated by Google) Comfortable for prayer and discussion... Unfortunately during the pandemic there is really no study activity
(Original)
Nyaman buat sholat dan diskusi... Sayangnya selama pandemi betul2 ga ada kegiatan kajian"	2021-10-13 02:06:39 +00:00		Yoddi Ilhamsyah	https://www.google.com/maps/contrib/104853852087318973213?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegQIARB8	https://lh3.googleusercontent.com/a/AATXAJwKS435ciPU6gfdvmiCYNRrmRF1ec1tJj0HXnxz=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	36	5	Yes
Masjid Salman ITB	918	Masjidnya bersih, luas, bagus, nyaman sholat disini	2021-11-03 02:06:39 +00:00		Achmad Hidayat	https://www.google.com/maps/contrib/110651121827085586007?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegUIARCIAQ	https://lh3.googleusercontent.com/a-/AOh14GhMhujNby8LVzPpAjKSOx_plW8_xKJixuThtMv1=s40-c-c0x00000000-cc-rp-mo-br100	5	2	4	No
Masjid Salman ITB	919	Tetap sejuk. Dari generasi ke generazi	2021-10-27 02:06:39 +00:00		Motion Leader Forum	https://www.google.com/maps/contrib/117231666168418739625?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegUIARCUAQ	https://lh3.googleusercontent.com/a-/AOh14GhrAi_tKUckwKbCAZJEax6XFjC-rVXFBOuwjyPslg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	29	39	Yes
Masjid Salman ITB	920	"(Translated by Google) Masyaa allah, the most beautiful house of allah in the city of Bandung.
The design is full of historic meaning that is inseparable from Islamic law
(Original)
Masyaa allah, rumah allah terindah di kota bandung.
Design penuh dengan makna historic yang tidak lepas dari syariat islam"	2021-09-10 02:06:39 +00:00		Diky Fauzi	https://www.google.com/maps/contrib/113893644316914303661?hl=en-LK&sa=X&ved=2ahUKEwiT77Hp2oz0AhXX73MBHcGMARgQvvQBegUIARCgAQ	https://lh3.googleusercontent.com/a-/AOh14GisoLAZw0xDvTZ9JZk2iWmJn7ePwVU6wXLyjsjbCw=s40-c-c0x00000000-cc-rp-mo-br100	5	8	5	No
Masjid Salman ITB	921	"(Translated by Google) Thank God I can get vaccinated at the vaccine center of the Salman Mosque, the quota is a little every day so there's no long queues
(Original)
Alhamdulillah bisa vaksin di sentra vaksin mesjid salman kuota tiap hari sedikit jadi tidak antri panjang"	2021-10-10 02:06:41 +00:00		Rulli Ruslian	https://www.google.com/maps/contrib/103650794751157529577?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GgQ9BhiJYbhoOF5ciFz6ogee_3ozmfFS7I6KutM=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	69	30	Yes
Masjid Salman ITB	922	"(Translated by Google) ITB's Salman Mosque is really bouncing. Not only ITB students can pray here, but the general public can too.
The building is spacious, although from the entrance to the mosque it is quite far. the toilets and places for wudhu are clean and well-maintained, the places for prayer are spacious, the atmosphere is cool especially when it rains. The atmosphere is soothing. In the hall of the mosque can be used as a place to discuss or do assignments.
(Original)
Masjid Salman ITB ituuu mantul banget. Bukan hanya mahasiswa ITB saja yang bisa salat di sini, tetapi masyarakat umum juga bisa banget.
Bangunannya luas, meskipun dari pintu masuk menuju masjidnya lumayan jauh. toilet dan tempat wudhunya bersih dan terawat, tempat salatnya pun luas, suasananya adem apalagi kalau pas hujan. Suasananya menenangkan. Di selasar masjid dapat digunakan sebagai tempat untuk berdiskusi ataupun mengerjakan tugas."	2020-11-10 02:06:41 +00:00		Alya Fathinah	https://www.google.com/maps/contrib/111167687973607931587?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegQIARA8	https://lh3.googleusercontent.com/a-/AOh14Giod5hkXEeuYcSa7qp0Mz89Npi2K0wuzsdly4FGaQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	40	216	Yes
Masjid Salman ITB	923	"(Translated by Google) Very comfortable, cool, spacious, clean, really nice, especially for doing tasks or relaxing yourself
(Original)
Nyamannn banget, adem, luas, bersih, enakkk bangettt dehhh, apalagi buat ngerjain tugas atau nenangin diri"	2021-10-10 02:06:41 +00:00		Fazura Ozora	https://www.google.com/maps/contrib/111803845881312266627?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegQIARBM	https://lh3.googleusercontent.com/a-/AOh14GgQ2qOE2z8el23tGKoSbIMjdb1tb5Mvd2vNMYTn=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	30	72	Yes
Masjid Salman ITB	924	"(Translated by Google) A mosque that always innovates technology, and is comfortable surrounded by trees... Close to the Bandung Zoo...
(Original)
Masjid yg selalu berinovasi teknologi, serta nyaman dikelilingi pohon... Dekat dengan kebun binatang bandung..."	2021-10-10 02:06:41 +00:00		SGR SSM	https://www.google.com/maps/contrib/102655571170785074543?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegQIARBY	https://lh3.googleusercontent.com/a-/AOh14GhihNQuVif_dBj1XZ25JlUnxowhHAhJI6IR0HPc=s40-c-c0x00000000-cc-rp-mo-br100	4	3	0	No
Masjid Salman ITB	925	"(Translated by Google) A comfortable place to worship, maybe it lacks maintenance so it looks a bit shabby, dark, not clean, and the most prominently quiet from activities, even though in the 80s there were many activities such as LMD, PAS robbi rodhiya etc.
(Original)
Tempat yang nyaman untuk beribadah, hanya barangkali kurang maintenance jadi nampak agak kumuh, gelap, kurang bersih, dan yg paling menonjol sepi dari kegiatan, padahal pada era 80an sangat banyak aktifitasnya spt LMD, PAS robbi rodhiya dll"	2021-08-10 02:06:41 +00:00		rushdi sabhani	https://www.google.com/maps/contrib/118128545782994222219?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegQIARBk	https://lh3.googleusercontent.com/a-/AOh14GgMPKH_537z26qeX36OlN4NySmXBN9iekYxE-lg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	4	92	115	Yes
Masjid Salman ITB	926	Alhamdulillah bisa kesini lagi, sambil bawa anak maen kuda	2021-10-20 02:06:41 +00:00		Elis Maidah Komar	https://www.google.com/maps/contrib/106421926661119163419?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegQIARBy	https://lh3.googleusercontent.com/a-/AOh14Gh2ZEOpR1MLpci8jPy2OGrgrD3g0LPR94gHVRML=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	96	38	Yes
Masjid Salman ITB	927	Rapih, sejuk, nyaman, adem, kamar mandi bersih	2021-11-03 02:06:41 +00:00		Fahmi Syafaat	https://www.google.com/maps/contrib/111132970341901448394?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegUIARCAAQ	https://lh3.googleusercontent.com/a-/AOh14GgOfe03ublOEen9OhPwd4xmT6WZID4YQHbHKGVu0A=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	24	5	Yes
Masjid Salman ITB	928	Soundnya mantap....	2021-11-08 02:06:41 +00:00		Tira Bungah	https://www.google.com/maps/contrib/102532299535650600479?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegUIARCMAQ	https://lh3.googleusercontent.com/a-/AOh14Gibdi18YvFsn3LhwMgR-1DSl2lfVSjeOaR4nEj4Qw=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	28	7	Yes
Masjid Salman ITB	929	"(Translated by Google) The place is very comfortable, the ablution place is clean. The place is also spacious. Recommended for those of you who want to pray here :)
(Original)
Tempatny sangat nyaman, tempat wudhu nya bersih. Tempatnya juga luas. Recomended untuk kalian yang ingin sholat disini :)"	2021-09-10 02:06:41 +00:00		Shofiyah RA	https://www.google.com/maps/contrib/113676896521310908036?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegUIARCYAQ	https://lh3.googleusercontent.com/a-/AOh14Ghlzjt1rvDLjswSOf_9Z1e14fs07RNE3euWDM3ruQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	29	40	Yes
Masjid Salman ITB	930	"(Translated by Google) I've only prayed here a few times but it's very comfortable. The staff is friendly, the directions for the toilet / ablution area / male and female boundaries are very clear, the mukena is clean and smells good. Last time here for the vaccine, thank you very much
(Original)
Baru beberapa kali sholat disini tapi sangat nyaman sekali. Petugasnya ramah, arah pentunjuk toilet / tempat wudhu / batas laki dan perempuan sangat jelas, mukenanya bersih dan wangi. Terakhir kesini untuk vaksin, terima kasih banyak"	2021-08-10 02:06:41 +00:00		Shavira Nursyamsi	https://www.google.com/maps/contrib/106867871268347491092?hl=en-IN&sa=X&ved=2ahUKEwiu4-3p2oz0AhXl63MBHRxFBiwQvvQBegUIARCkAQ	https://lh3.googleusercontent.com/a-/AOh14GhWcId9bz5oj2XLQp2P50d_aVmguMddn-4F66ba4Q=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	24	8	Yes
Masjid Salman ITB	931	Tempatnya adem,  cocok buat merenung	2021-11-03 02:06:41 +00:00		Akang Santri رمل معرف السلام	https://www.google.com/maps/contrib/101806610119963684443?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gjtua4zGV8_xtw5Mk5hwt7-2Qw80yKiqg9h11QH=s40-c-c0x00000000-cc-rp-mo-br100	3	2	0	No
Masjid Salman ITB	932	"(Translated by Google) Inside the mosque is still like the first time I went there... The ablution place and other facilities are cool..
(Original)
Dalam masjidnya masih seperti pertama saya kesana... Tempat wudhu dan fasiltas lain keren .."	2021-09-10 02:06:41 +00:00		erizal -	https://www.google.com/maps/contrib/100021378276929971533?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegQIARA6	https://lh3.googleusercontent.com/a-/AOh14GiHSlIC_E3gv3JBLsmUe0Bz7lBRBbUPeuW4iVo_=s40-c-c0x00000000-cc-rp-mo-br100	5	5	0	No
Masjid Salman ITB	933	"(Translated by Google) I am happy to be with ITB colleagues, hopefully in the future I can work together to be useful students
(Original)
Saya senang dapat menjadi kepada rekan2 ITB, semoga di kemudian waktu saya dapat bekerja sama menjadi mahasiswa yang bermanfaat"	2020-11-10 02:06:41 +00:00		MAULANA AKBAR Akbar	https://www.google.com/maps/contrib/115358031927475486669?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegQIARBG	https://lh3.googleusercontent.com/a-/AOh14GjARzV0YQhuHfn1uLNpBXnVrtIkclEq2UCitvty=s40-c-c0x00000000-cc-rp-mo-br100	5	2	2	No
Masjid Salman ITB	934	Tempat nya asri bikin betah ibadah	2021-10-27 02:06:41 +00:00		Ahmad Syaripudin	https://www.google.com/maps/contrib/115814909436786781402?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegQIARBV	https://lh3.googleusercontent.com/a-/AOh14GhV7Lv1faBRAcnubEW4x-lF7seIXcurECY1Piqv-5A=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	34	2	Yes
Masjid Salman ITB	935	Bagus, enak	2021-11-07 02:06:41 +00:00		Wiro Legi	https://www.google.com/maps/contrib/110902410427232372785?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegQIARBh	https://lh3.googleusercontent.com/a/AATXAJxl-3xSTKiKpcxUk42Jd49fVJdUffJfbROKeV7b=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	25	17	Yes
Masjid Salman ITB	936	"(Translated by Google) A clean, comfortable, cool mosque because of its strategic location.
Toilets and ablution places are clean, orderly and safe because they are equipped with cameras.
(Original)
Masjid yang bersih, nyaman, sejuk karena lokasi yang strategis.
Toilet dan tempat wudhu yang bersih, teratur serta aman karena dilengkapi kamera ."	2021-10-10 02:06:41 +00:00		Heri Mulyana	https://www.google.com/maps/contrib/112801165707980272185?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegQIARBt	https://lh3.googleusercontent.com/a-/AOh14GiPhVlAKR-R1DqKtr9EmmRZe4p5VhMODHo4NGZgzw=s40-c-c0x00000000-cc-rp-mo-br100	5	7	0	No
Masjid Salman ITB	937	Bagus, sejuk	2021-11-03 02:06:41 +00:00		luthful hakim	https://www.google.com/maps/contrib/112539652000218032192?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegQIARB5	https://lh3.googleusercontent.com/a-/AOh14GgGhUPg-A5kkll1pH81QsmGaPmXT_PnzB_x20Vh=s40-c-c0x00000000-cc-rp-mo-br100	5	6	2	No
Masjid Salman ITB	938	"(Translated by Google) Neat, clean and orderly
Those who want to worship will be comfortable
(Original)
Rapih, bersih juga tertib
Yang mau ibadah jadi nyaman"	2021-06-10 02:06:41 +00:00		edward rizky ramadhan	https://www.google.com/maps/contrib/116773024306812608660?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegUIARCFAQ	https://lh3.googleusercontent.com/a-/AOh14GjmaHHhA9Ixq0vboxiMXbbRiSr9puOiEFoxp0aBDA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	33	26	Yes
Masjid Salman ITB	939	"(Translated by Google) The best mosque in the middle of Bandung City. Cool and comfortable because it is surrounded by trees. Lots of cats too
(Original)
Masjid terbaik di tengah Kota Bandung. Sejuk dan nyaman karena dikelilingi pepohonan. Banyak kucing juga 🐈"	2021-06-10 02:06:41 +00:00		M. Dimas Arief S.	https://www.google.com/maps/contrib/104665275404614987289?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegUIARCTAQ	https://lh3.googleusercontent.com/a-/AOh14Gi1-7bYYM-rfRM6Vn5x7l_HnbuPk5j8AJ25BaLkKA=s40-c-c0x00000000-cc-rp-mo-br100	5	5	5	No
Masjid Salman ITB	940	"(Translated by Google) A mosque that is quite often visited during college
(Original)
Masjid yg lumayan sering dikunjungi waktu kulIah"	2021-06-10 02:06:41 +00:00		Eko Prasetyo	https://www.google.com/maps/contrib/116642094618444510962?hl=en-IN&sa=X&ved=2ahUKEwi18tTp2oz0AhVp4zgGHQ6SDqUQvvQBegUIARCiAQ	https://lh3.googleusercontent.com/a-/AOh14GjXfG55tM78qiq8fLuZV2DU5h5bQ4GXfn204D5YYg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	192	249	Yes
Masjid Salman ITB	941	mesjid yang makmur	2021-10-10 02:06:41 +00:00		Ridwan Muhamad Fajar	https://www.google.com/maps/contrib/103078806004097336372?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gg1qk5VhexT6EOOd46H8pLDXKCK1DLt_1N9o3OfmXI=s40-c-c0x00000000-cc-rp-mo-ba6-br100	5	455	2476	Yes
Masjid Salman ITB	942	Nyaman dan Adem	2021-05-10 02:06:41 +00:00		Budi Sulistiyono	https://www.google.com/maps/contrib/107449519581740532530?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegQIARA9	https://lh3.googleusercontent.com/a-/AOh14GjV61IKwmEZW_CHul2rM3vAASYUOzqOdp4Id0RbG8A=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	63	96	Yes
Masjid Salman ITB	943	"(Translated by Google) the mosque is clean. comfortable too. maybe in the women's bathroom a tissue can be prepared
(Original)
masjid nya bersih. nyaman pula. mungkin di kamar mandi wanita bisa disiapkan tissue ya"	2021-09-10 02:06:41 +00:00		qoryna noer seyma	https://www.google.com/maps/contrib/103316616241120783202?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegQIARBK	https://lh3.googleusercontent.com/a-/AOh14GgtjjEbrpjDj-KZ6puvgyUEeIoe8xzB8ZUeiVXDwQ=s40-c-c0x00000000-cc-rp-mo-br100	5	5	0	No
Masjid Salman ITB	944	"(Translated by Google) I received the vaccine here.. hopefully the pandemic will pass soon... so that we can freely worship here...
(Original)
Sy terima Vaksin disini..semoga pademi segera berlalu...biar bisa bebas beribadah disini..."	2021-08-10 02:06:41 +00:00		Yuyun Yulia	https://www.google.com/maps/contrib/101895398855313168319?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegQIARBW	https://lh3.googleusercontent.com/a-/AOh14Gj6r-LeakBglFzk-L2ElrGK3ataLiE_YdQAdi4i=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	32	12	Yes
